AirportID,FacilityName,Type,SourceUserName,Latitude,Longitude,Preferred
KMWL,"MINERAL WELLS, MINERAL WELLS USA",A,,32.78160556,-98.060175,1
KMXF,"MAXWELL AFB, MONTGOMERY USA",A,,32.38294444,-86.36577778,1
KMYL,"McCall Municipal Airport",A,,44.889720916748,-116.101387023926,1
KMYR,"MYRTLE BEACH INTERNATIONAL, MYRTLE BEACH USA",A,,33.67975,-78.92833333,1
KNBC,"BEAUFORT MCAS, BEAUFORT USA",A,,32.48057197,-80.71923639,1
KNBG,"NEW ORLEANS NAS JRB, NEW ORLEANS USA",A,,29.82721525,-90.0265875,1
KNBJ,"BARIN NOLF",A,,30.38908722,-87.6352625,0
KNCA,"NEW RIVER MCAS, JACKSONVILLE USA",A,,34.70842117,-77.43966139,1
KNDZ,"WHITING FIELD NAS SOUTH",A,,30.69857314,-87.01440667,1
KNEL,"LAKEHURST NAES, LAKEHURST USA",A,,40.03578086,-74.35137025,1
KNFD,"SUMMERDALE NOLF",A,,30.507695,-87.64554111,0
KNFL,"FALLON NAS, FALLON USA",A,,39.41783167,-118.6985939,1
KNFW,"Fort Worth NAS",A,,32.7691688537598,-97.4415283203125,1
KNGP,"Corpus Christi NAS",A,,27.6927013397217,-97.2903747558594,1
KNGU,"NORFOLK NS, NORFOLK USA",A,,36.93746194,-76.28926347,1
KNHK,"PATUXENT RIVER NAS, PATUXENT RIVER USA",A,,38.28633186,-76.40995522,1
KNID,"CHINA LAKE NAWS, CHINA USA",A,,35.6855,-117.692,1
KNIP,"JACKSONVILLE NAS, JACKSONVILLE USA",A,,30.23385686,-81.67496528,1
KNJK,"EL CENTRO NAF, EL CENTRO USA",A,,32.82916667,-115.6716667,1
KNKT,"CHERRY POINT MCAS, CHERRY POINT USA",A,,34.90316847,-76.88077069,1
KNKX,"MIRAMAR MCAS, MIRAMAR USA",A,,32.86834556,-117.1417347,1
KNLC,"LEMOORE NAS, LEMOORE USA",A,,36.33301111,-119.9520806,1
KNMM,"MERIDIAN NAS, MERIDIAN USA",A,,32.55348083,-88.55526028,1
KNOW,"PORT ANGELES CGAS, PORT ANGELES USA",A,,48.14129264,-123.413954,1
KNPA,"PENSACOLA NAS, PENSACOLA USA",A,,30.35327278,-87.31796956,1
KNQA,"MILLINGTON MUNI, MILLINGTON USA",A,,35.35663889,-89.87041667,1
KNQI,"KINGSVILLE NAS, KINGSVILLE USA",A,,27.50451472,-97.80828889,1
KNQX,"KEY WEST NAS, KEY WEST USA",A,,24.57570139,-81.68883333,1
KNSE,"WHITING FLD NAS NORTH, MILTON USA",A,,30.72247014,-87.02390125,1
KNSI,"San Nicolas Island Nolf",A,,33.2397651672363,-119.458160400391,1
KNTD,"POINT MUGU NAS, POINT MUGU USA",A,,34.11927236,-119.1195775,1
KNTK,"TUSTIN MCAF, TUSTIN USA",A,,33.70611111,-117.8272222,0
KNTU,"OCEANA NAS, OCEANA USA",A,,36.82274375,-76.03189031,1
KNUC,"San Clemente Island Nalf",A,,33.0227432250977,-118.588485717773,1
KNUQ,"MOFFETT FEDERAL AFLD, MOUNTAIN VIEW USA",A,,37.41613889,-122.0491389,1
KNUW,"WHIDBEY ISLAND NAS, WHIDBEY ISLAND USA",A,,48.35184083,-122.6559578,1
KNXP,"TWENTYNINE PALMS EAF, TWENTY NINE PALMS USA",A,,34.29616667,-116.1621667,1
KNXX,"WILLOW GROVE NAS JRB, WILLOW GROVE USA",A,,40.19972222,-75.14805556,0
KNYG,"QUANTICO MCAF, QUANTICO USA",A,,38.50362444,-77.30503167,1
KNZC,"CECIL FLD, JACKSONVILLE USA",A,,30.21861111,-81.87638889,1
KNZJ,"El Toro",A,,33.6761322021484,-117.731163024902,1
KNZY,"NORTH ISLAND NAS, SAN DIEGO USA",A,,32.69819458,-117.2131041,1
KOAJ,"Albert J Ellis",A,,34.8291625976563,-77.6121368408203,1
KOAK,"METROPOLITAN OAKLAND INTERNATIONAL, OAKLAND USA",A,,37.72127778,-122.2207222,1
KOAR,"Marina Muni",A,,36.6818771362305,-121.762344360352,1
KOBE,County,A,,27.265832901001,-80.8511123657227,1
KOCF,"International Airport",A,,29.1725006103516,-82.2241668701172,1
KOEB,"Branch County Memorial Airport",A,,41.9335708618164,-85.0522918701172,1
KOFF,"OFFUTT AFB, OMAHA USA",A,,41.11932778,-95.90851944,1
KOGS,"OGDENSBURG INTERNATIONAL, OGDENSBURG USA",A,,44.68186111,-75.4655,1
KOKB,"OCEANSIDE MUNI",A,,33.21797639,-117.3515075,1
KOKC,"WILL ROGERS WORLD, OKLAHOMA CITY USA",A,,35.39307403,-97.60076172,1
KOLF,"LM Clayton Airport",A,,48.0944442749023,-105.574996948242,1
KOLM,"Olympia Regional Airpor",A,,46.9694061279297,-122.902542114258,1
KOLS,"NOGALES INTERNATIONAL, NOGALES USA",A,,31.41772222,-110.8478889,1
KOMA,"EPPLEY AFLD, OMAHA USA",A,,41.30316667,-95.89405556,1
KONO,"Ontario Municipal Airport",A,,44.019359588623,-117.013031005859,1
KONP,"Newport Municipal Airport",A,,44.5803604125977,-124.057914733887,1
KONT,"ONTARIO INTERNATIONAL, ONTARIO USA",A,,34.056,-117.6011944,1
KOPF,"OPA LOCKA, MIAMI USA",A,,25.90741667,-80.27822222,1
KOQU,"Quonset State Airport",A,,41.5971374511719,-71.4121398925781,1
KORD,"CHICAGO OHARE INTERNATIONAL, CHICAGO USA",A,,41.98164861,-87.90667142,1
KORF,"NORFOLK INTERNATIONAL, NORFOLK USA",A,,36.89461111,-76.20122222,1
KORH,"Worcester Regional Airport",A,,42.2672996520996,-71.8757019042969,1
KORL,"EXECUTIVE, ORLANDO USA",A,,28.54547222,-81.33291667,1
KORS,"Orcas Island Airport",A,,48.7080574035645,-122.910552978516,1
KOSC,"OSCODA WURTSMITH, OSCODA USA",A,,44.45152778,-83.39416667,1
KOSU,"Ohio State University Airport",A,,40.0797996520996,-83.072998046875,1
KOTH,"Southwest Oregon Regional Airport",A,,43.4170989990234,-124.246002197266,1
KOWB,"Owensboro Daviess County Airport",A,,37.7401008605957,-87.1668014526367,1
KOWD,"Norwood Memorial Airport",A,,42.1905288696289,-71.1729431152344,1
KOXC,"Waterbury-Oxford Airport",A,,41.4785537719727,-73.1352462768555,1
KOXR,"Oxnard - Ventura County",A,,34.2008323669434,-119.207221984863,1
KOZA,"Ozona Muni",A,,30.7352809906006,-101.202972412109,1
KOZR,"CAIRNS AAF (FORT RUCKER)",A,,31.275775,-85.71335,0
KPAE,"SNOHOMISH CO, EVERETT USA",A,,47.90698736,-122.2815721,1
KPAH,"Barkley Regional Airport",A,,37.0602874755859,-88.7729568481445,1
KPAM,"TYNDALL AFB, PANAMA CITY USA",A,,30.07,-85.5765,1
KPAX,Kaupena,A,,-6.110333333,144.1363333,0
KPBF,"GRIDER FLD, PINE BLUFF USA",A,,34.17451306,-91.93560422,1
KPBG,"PLATTSBURGH INTERNATIONAL, PLATTSBURGH USA",A,,44.65094444,-73.46813889,1
KPBH,"Price County Airport",A,,45.7050018310547,-90.4030532836914,1
KPBI,"PALM BEACH INTERNATIONAL, WEST PALM BEACH USA",A,,26.68316667,-80.09558333,1
KPBX,"Pike County Airport - Hatcher Field",A,,37.5617637634277,-82.5663909912109,1
KPCW,"Erie-Ottawa Regional Airport",A,,41.5162696838379,-82.8694839477539,1
KPCZ,"Waupaca Municipal Airport",A,,44.3332481384277,-89.019775390625,1
KPDK,"Dekalb-Peachtree Airport",A,,33.8756103515625,-84.3019714355469,1
KPDT,"Eastern Oregon Regional Airport",A,,45.6949996948242,-118.84139251709,1
KPDX,"PORTLAND INTERNATIONAL, PORTLAND USA",A,,45.58870886,-122.5968694,1
KPFN,"Panama City Bay Co Intl",A,,30.2120838165283,-85.6828079223633,1
KPGA,"Page Municipal Airport",A,,36.9261016845703,-111.448303222656,1
KPGD,"Charlotte County-Punta Gorda Airport",A,,26.9197216033936,-81.9905548095703,1
KPGV,"Pitt-Greenville Airport",A,,35.6352767944336,-77.3852767944336,1
KPHD,"Harry Clever Field Airport",A,,40.4701652526855,-81.4199447631836,1
KPHF,"NEWPORT NEWS WILLIAMSBURG INTERNATIONAL, NEWPORT NEWS USA",A,,37.13188889,-76.49297222,1
KPHL,"PHILADELPHIA INTERNATIONAL, PHILADELPHIA USA",A,,39.87224944,-75.24086583,1
KPHN,"ST CLAIR CO INTERNATIONAL, PORT HURON USA",A,,42.91097222,-82.52886111,1
KPHX,"PHOENIX SKY HARBOR INTERNATIONAL, PHOENIX USA",A,,33.43427778,-112.0115833,1
KPIA,"Peoria Regional",A,,40.6642036437988,-89.6932601928711,1
KPIB,"Hattiesburg Laurel Regional Airport",A,,31.4671001434326,-89.3370971679688,1
KPIE,"ST PETERSBURG CLEARWATER INTERNATIONAL, ST. PETERSBURG USA",A,,27.91,-82.68741667,1
KPIH,"Pocatello Regional Airport",A,,42.9098014831543,-112.596000671387,1
KPIM,"Harris County Airport",A,,32.8406944274902,-84.8824462890625,1
KPIR,"Pierre Regional Airport",A,,44.3827018737793,-100.286003112793,1
KPIT,"PITTSBURGH INTERNATIONAL, PITTSBURGH (PENNSYLVA) USA",A,,40.49147222,-80.23286111,1
KPJC,"Zelienople Municipal Airport",A,,40.8019714355469,-80.1608581542969,1
KPKB,"Mid-Ohio Valley Regional Airport",A,,39.3451042175293,-81.4392013549805,1
KPLN,"Pellston Regional Airport of Emmet County Airport",A,,45.5708999633789,-84.7966995239258,1
KPLR,"ST CLAIR COUNTY",A,,33.55883333,-86.24905556,0
KPMB,"PEMBINA MUNI, PEMBINA USA",A,,48.9425,-97.24083333,1
KPMD,"PALMDALE PROD FLT TEST INSTL AF PLT 42, PALMDALE USA",A,,34.62938889,-118.0845528,1
KPMP,"Pompano Beach Airpark",A,,26.2471389770508,-80.1110534667969,1
KPNC,"PONCA CITY MUNI, PONCA CITY USA",A,,36.73191667,-97.09977778,1
KPNE,"NORTHEAST PHILADELPHIA, PHILADELPHIA USA",A,,40.08194444,-75.01058333,1
KPNM,"PRINCETON MUNI, PRINCETON USA",A,,45.55986778,-93.60821611,1
KPNS,"PENSACOLA RGNL, PENSACOLA USA",A,,30.47342556,-87.18661222,1
KPOB,"POPE AFB, FAYETTEVILLE USA",A,,35.17088194,-79.01449028,1
KPOC,"Brackett Field",A,,34.091667175293,-117.781776428223,1
KPOE,"POLK AAF, FORT POLK USA",A,,31.04478236,-93.19164208,1
KPOF,"Poplar Bluff Municipal Airport",A,,36.7739448547363,-90.3248596191406,1
KPQI,"NORTHERN MAINE RGNL AT PRESQUE ISLE, PRESQUE ISLE USA",A,,46.68897222,-68.04480556,1
KPRC,"ERNEST A LOVE FLD, PRESCOTT USA",A,,34.65444444,-112.4196111,1
KPRN,"MAC CRENSHAW MEMORIAL",A,,31.84569444,-86.61075,0
KPRS,"PRESIDIO LELY INTL",A,,29.6342125,-104.3614944,0
KPSM,"Pease International Tradeport",A,,43.0778999328613,-70.8233032226563,1
KPSP,"PALM SPRINGS INTERNATIONAL, PALM SPRINGS USA",A,,33.82966667,-116.5066944,1
KPSX,"PALACIOS MUNI, PALACIOS USA",A,,28.7275,-96.25094444,1
KPUB,"PUEBLO MEM, PUEBLO MEMORIAL USA",A,,38.28913889,-104.4965,1
KPUC,"Carbon County Regional-Buck Davis Field",A,,39.6097221374512,-110.752777099609,1
KPUW,"Pullman-Moscow Rgnl",A,,46.7438621520996,-117.109580993652,1
KPVC,"Provincetown Muni",A,,42.0719451904297,-70.2213897705078,1
KPVD,"THEODORE FRANCIS GREEN STATE, PROVIDENCE USA",A,,41.72399917,-71.42822111,1
KPVU,"Provo Municipal Airport",A,,40.2180557250977,-111.722221374512,1
KPWK,"Chicago Executive",A,,42.1142883300781,-87.9015350341797,1
KPWM,"PORTLAND INTERNATIONAL JETPORT, PORTLAND USA",A,,43.64616667,-70.30927778,1
KPWT,"Bremerton National",A,,47.4902458190918,-122.76481628418,1
KPYM,"Plymouth Municipal Airport",A,,41.9090270996094,-70.7287750244141,1
KPYP,"Centre-Piedmont-Cherokee County Regional Airport",A,,34.089916229248,-85.6100845336914,1
KRAC,"John H. Batten Airport",A,,42.7605018615723,-87.8152008056641,1
KRAL,"RIVERSIDE MUNI, RIVERSIDE USA",A,,33.95188889,-117.4451111,1
KRAP,"Rapid City Regional Airport",A,,44.0452766418457,-103.057220458984,1
KRBD,"Dallas Executive Airport",A,,32.6808319091797,-96.8683319091797,1
KRBL,"Red Bluff Municipal Airport",A,,40.1506958007813,-122.252304077148,1
KRBM,"ROBINSON AAF, ROBINSON USA",A,,34.85009,-92.30015139,1
KRCA,"ELLSWORTH AFB, RAPID CITY USA",A,,44.14509444,-103.1035667,1
KRCV,"ASTRONAUT KENT ROMINGER",A,,37.71377778,-106.3520278,0
KRCZ,"Richmond County Airport",A,,34.8913040161133,-79.7596130371094,1
KRDD,"Redding Muni",A,,40.5089988708496,-122.293388366699,1
KRDG,"Reading Regional Carl A Spaatz Field",A,,40.3785018920898,-75.965202331543,1
KRDM,"Roberts Fld",A,,44.2540664672852,-121.149963378906,1
KRDR,"GRAND FORKS AFB, RED RIVER USA",A,,47.96128056,-97.40081111,1
KRDU,"RALEIGH DURHAM INTERNATIONAL, RALEIGH-DURHAM USA",A,,35.87763889,-78.78747222,1
KREI,"Redlands Municipal Airport",A,,34.0852508544922,-117.146385192871,1
KRFD,"Chicago Rockford International Airport ",A,,42.1953620910645,-89.0972213745117,1
KRHI,"Rhinelander Oneida County Airport",A,,45.6311988830566,-89.4674987792969,1
KRIC,"RICHMOND INTERNATIONAL, RICHMOND USA",A,,37.50516667,-77.31966667,1
KRID,"Richmond Municipal Airport",A,,39.7560997009277,-84.8427200317383,1
KRIF,"Richfield Minicipal Airport",A,,38.7364349365234,-112.098945617676,1
KRIL,"Garfield County Regional Airport",A,,39.5263061523438,-107.726943969727,1
KRIR,"Flabob Airport",A,,33.9887771606445,-117.409973144531,1
KRIU,"RANCHO MURIETA, RANCHO MURIETA USA",A,,38.48677778,-121.1027778,1
KRIV,"MARCH ARB, RIVERSIDE USA",A,,33.88194083,-117.2590147,1
KRIW,"Riverton Regional",A,,43.0641670227051,-108.45972442627,1
KRKD,"Knox County Regional Airport",A,,44.0601119995117,-69.0992279052734,1
KRKP,"Aransas County Airport",A,,28.0862216949463,-97.0436935424805,1
KRKS,"Rock Springs Sweetwater County Airport",A,,41.5942001342773,-109.065002441406,1
KRME,"GRIFFISS AIRPARK, ROME USA",A,,43.23380556,-75.40702778,1
KRMG,"Richard B Russell Airport",A,,34.3507766723633,-85.1586685180664,1
KRMY,"Brooks Field Airport",A,,42.2511940002441,-84.9554443359375,1
KRND,"RANDOLPH AFB, SAN ANTONIO USA",A,,29.52890583,-98.27803083,1
KRNM,"Ramona Airport",A,,33.0391654968262,-116.915252685547,1
KRNO,"RENO TAHOE INTERNATIONAL, RENO USA",A,,39.49911111,-119.7681111,1
KRNT,Renton,A,,47.4931373596191,-122.215751647949,1
KROA,"Roanoke Regional",A,,37.3254737854004,-79.9754180908203,1
KROC,"GREATER ROCHESTER INTERNATIONAL, ROCHESTER USA",A,,43.11914211,-77.67186928,1
KROW,"ROSWELL INDUSTRIAL AIR CENTER, ROSWELL USA",A,,33.30155556,-104.5305556,1
KRST,Rochester,A,,43.9082832336426,-92.5000152587891,1
KRSW,"SOUTHWEST FLORIDA INTERNATIONAL, FORT MYERS USA",A,,26.53616667,-81.75516667,1
KRUT,"Rutland State Airport",A,,43.5293998718262,-72.9496002197266,1
KRVS,"Richard Lloyd Jones Jr Airport",A,,36.0396118164063,-95.9846420288086,1
KRWI,"Rocky Mount Wilson Regional Airport",A,,35.8563003540039,-77.8918991088867,1
KRYY,"Cobb County Airport-Mc Collum Field",A,,34.0131568908691,-84.597053527832,1
KRZR,"Cleveland Regional Jetport",A,,35.21149667,-84.79977,1
KS39,"Prineville Airport",A,,44.286994934082,-120.903831481934,1
KSAA,"Shively Field Airport",A,,41.4448585510254,-106.823524475098,1
KSAC,"SACRAMENTO EXECUTIVE, SACRAMENTO USA",A,,38.51252778,-121.4934722,1
KSAF,"SANTA FE MUNI, SANTA FE USA",A,,35.61710861,-106.0894228,1
KSAN,"SAN DIEGO INTERNATIONAL LINDBERGH FLD, SAN DIEGO USA",A,,32.73355556,-117.1896667,1
KSAT,"SAN ANTONIO INTERNATIONAL, SAN ANTONIO USA",A,,29.53369444,-98.46977778,1
KSAV,"SAVANNAH HILTON HEAD INTERNATIONAL, SAVANNAH USA",A,,32.12758333,-81.20213889,1
KSAW,"SAWYER INTERNATIONAL, GWINN USA",A,,46.35363889,-87.39536111,1
KSBA,"Santa Barbara Muni",A,,34.426212310791,-119.840370178223,1
KSBD,"San Bernardino International Airport",A,,34.0953521728516,-117.234870910645,1
KSBN,"South Bend Rgnl",A,,41.7086601257324,-86.317253112793,1
KSBO,"EMANUEL CO, SANTA BARBARA USA",A,,32.60913889,-82.36994444,1
KSBP,"San Luis County Regional Airport",A,,35.2368011474609,-120.641998291016,1
KSBS,"Steamboat Springs Airport-Bob Adams Field",A,,40.5162506103516,-106.866302490234,1
KSBY,"SALISBURY OCEAN CITY WICOMICO RGNL, SALISBURY USA",A,,38.34018925,-75.50947961,1
KSCD,"MERKEL FIELD SYLACAUGA MUNI",A,,33.17183333,-86.30552778,0
KSCH,"Stratton ANGB - Schenectady County Airpor",A,,42.8524551391602,-73.9288635253906,1
KSCK,"STOCKTON METROPOLITAN, STOCKTON USA",A,,37.89416667,-121.2383056,1
KSDF,"Louisville International Airport",A,,38.1740875244141,-85.7364959716797,1
KSDL,"Scottsdale Airport",A,,33.6228904724121,-111.910530090332,1
KSDM,"Brown Field Municipal Airport",A,,32.5722732543945,-116.980163574219,1
KSDY,"Sidney-Richland Municipal Airport",A,,47.7069435119629,-104.192497253418,1
KSEA,"SEATTLE TACOMA INTERNATIONAL, SEATTLE USA",A,,47.44988889,-122.3117778,1
KSEE,Gillespie,A,,32.8262214660645,-116.972442626953,1
KSEF,"Regional - Hendricks AAF",A,,27.4563884735107,-81.3422241210938,1
KSEM,"CRAIG FLD, SELMA USA",A,,32.34394667,-86.98780556,1
KSEZ,Sedona,A,,34.8486289978027,-111.788475036621,1
KSFB,"Orlando Sanford Intl",A,,28.7776393890381,-81.2374877929688,1
KSFF,"FELTS FLD, SPOKANE USA",A,,47.68294444,-117.3224167,1
KSFO,"SAN FRANCISCO INTERNATIONAL, SAN FRANCISCO USA",A,,37.61897222,-122.3748889,1
KSFZ,"NORTH CENTRAL STATE, SMITHFIELD USA",A,,41.92075,-71.49141667,1
KSGF,"Springfield Branson Natl",A,,37.2456665039063,-93.3886413574219,1
KSGH,"Springfield-Beckly Municipal Airport",A,,39.8402786254883,-83.8401641845703,1
KSGJ,"St. Augustine Airport",A,,29.9591674804688,-81.3397216796875,1
KSGR,"Sugar Land Regional Airport",A,,29.6222496032715,-95.6565246582031,1
KSHD,"Shenandoah Valley Regional Airport",A,,38.2638893127441,-78.8963851928711,1
KSHR,"Sheridan County Airport",A,,44.7691993713379,-106.980003356934,1
KSHV,"SHREVEPORT RGNL, SHREVEPORT USA",A,,32.44661111,-93.82561111,1
KSJC,"NORMAN Y MINETA SAN JOSE INTERNATIONAL, SAN JOSE USA",A,,37.36266667,-121.9291111,1
KSJS,"BIG SANDY RGNL",A,,37.75102778,-82.63669444,0
KSJT,"SAN ANGELO RGNL MATHIS FLD, SAN ANGELO USA",A,,31.35775,-100.4963056,1
KSKA,"FAIRCHILD AFB, SPOKANE USA",A,,47.61505833,-117.6558028,1
KSKF,"LACKLAND AFB KELLY FLD ANNEX, SAN ANTONIO USA",A,,29.38423333,-98.58111667,1
KSKY,"GRIFFING SANDUSKY, SANDUSKY USA",A,,41.43336111,-82.65233333,1
KSLC,"SALT LAKE CITY INTERNATIONAL, SALT LAKE CITY USA",A,,40.78838778,-111.9777731,1
KSLE,"McNary Field",A,,44.9095001220703,-123.002998352051,1
KSLK,"Adirondack Regional Airport",A,,44.3852996826172,-74.2061996459961,1
KSLN,"Salina Municipal Airport",A,,38.7910003662109,-97.6521987915039,1
KSMD,"Smith Fld",A,,41.1433525085449,-85.1527786254883,1
KSME,"Lake Cumberland Regional Airport",A,,37.0536117553711,-84.6155548095703,1
KSMF,"SACRAMENTO INTERNATIONAL, SACRAMENTO USA",A,,38.69544444,-121.5907778,1
KSMN,"Lemhi County Airport",A,,45.1238899230957,-113.881385803223,1
KSMO,"Santa Monica Municipal Airport",A,,34.0158348083496,-118.451309204102,1
KSMQ,"Somerset Airport",A,,40.6259918212891,-74.6702423095703,1
KSMX,"Santa Maria Pub Cpt G Allan Hancock Airport",A,,34.8988990783691,-120.457000732422,1
KSNA,"JOHN WAYNE ARPT ORANGE CO, SANTA ANA USA",A,,33.67566667,-117.8682222,1
KSNY,"Sidney Muni Airport",A,,41.1016693115234,-102.985000610352,1
KSOP,"Moore County Airport",A,,35.2376098632813,-79.3887939453125,1
KSOW,"Show Low Regional Airport",A,,34.2655563354492,-110.005554199219,1
KSPB,"SCAPPOOSE INDUSTRIAL AIRPARK, SAN LUIS USA",A,,45.77102778,-122.8618333,1
KSPF,"Black Hills Airport-Clyde Ice Field",A,,44.4811401367188,-103.786003112793,1
KSPG,"ALBERT WHITTED, ST. PETERSBURG USA",A,,27.76511111,-82.62697222,1
KSPI,"Abraham Lincoln Capital",A,,39.8441009521484,-89.6778869628906,1
KSPS,"SHEPPARD AFB WICHITA FALLS MUNI, WICHITA FALLS USA",A,,33.98880278,-98.49190278,1
KSPW,"Spencer Muni",A,,43.16552734375,-95.2028045654297,1
KSPZ,"Silver Springs Airport",A,,39.4030265808105,-119.251197814941,1
KSQL,"San Carlos Airport",A,,37.5119438171387,-122.249443054199,1
KSRQ,"Sarasota Bradenton Intl",A,,27.3954448699951,-82.5543899536133,1
KSRR,"Sierra Blanca Regional Airport",A,,33.4628486633301,-105.53475189209,1
KSSC,"SHAW AFB, SUMTER USA",A,,33.97271628,-80.47057056,1
KSSI,"McKinnon Airport",A,,31.1519718170166,-81.3910522460938,1
KSTC,"Saint Cloud Regional Airport",A,,45.5465545654297,-94.0598907470703,1
KSTE,"Stevens Point Municipal Airport",A,,44.5451354980469,-89.5302810668945,1
KSTJ,"Rosecrans Mem",A,,39.7719421386719,-94.9097061157227,1
KSTK,"Sterling Municipal Airport",A,,40.6153144836426,-103.264846801758,1
KSTL,"LAMBERT ST LOUIS INTERNATIONAL, ST. LOUIS USA",A,,38.7475,-90.35972222,1
KSTP,"St. Paul Downtown Airport - Holman Field",A,,44.9346237182617,-93.0603408813477,1
KSTS,"Charles M Schulz Sonoma Co",A,,38.5089797973633,-122.812881469727,1
KSUA,"Witham Field Airport",A,,27.1816997528076,-80.2212905883789,1
KSUN,"Friedman Mem",A,,43.5044441223145,-114.296195983887,1
KSUS,"Spirit Of St Louis",A,,38.6621208190918,-90.6520462036133,1
KSUU,"TRAVIS AFB, FAIRFIELD USA",A,,38.26266667,-121.9275,1
KSUX,"SIOUX GATEWAY COL BUD DAY FLD, SIOUX CITY USA",A,,42.40261111,-96.38436111,1
KSUZ,"SALINE COUNTY RGNL",A,,34.59039964,-92.47943597,0
KSVH,"Regional Airport",A,,35.7649955749512,-80.9538955688477,1
KSVN,"HUNTER AAF, HUNTER AAF USA",A,,32.01002028,-81.14598778,1
KSWF,"STEWART INTERNATIONAL, NEWBURGH USA",A,,41.50411111,-74.10483333,1
KSYR,"SYRACUSE HANCOCK INTERNATIONAL, SYRACUSE USA",A,,43.11119444,-76.10630556,1
KSZL,"WHITEMAN AFB, KNOBNOSTER USA",A,,38.73029111,-93.54798972,1
KTAN,"Taunton Municipal Airport - King Field",A,,41.8744010925293,-71.0166473388672,1
KTBN,"WAYNESVILLE RGNL ARPT AT FORNEY FLD, FORT LEONARDWOOD USA",A,,37.74163111,-92.14073611,1
KTCC,"TUCUMCARI MUNI, TUCUMCARI USA",A,,35.18277806,-103.6031853,1
KTCL,"Tuscaloosa Rgnl",A,,33.2206268310547,-87.6114044189453,1
KTCM,"MC CHORD AFB, TACOMA USA",A,,47.13767778,-122.476475,1
KTCS,"TRUTH OR CONSEQUENCES MUNI, TRUTH OR CONSEQUENCES USA",A,,33.23694444,-107.27175,1
KTEB,"TETERBORO, TETERBORO USA",A,,40.85010139,-74.06083611,1
KTEX,Telluride,A,,37.9537582397461,-107.908477783203,1
KTIK,"TINKER AFB, OKLAHOMA CITY USA",A,,35.4147395,-97.38663317,1
KTIW,"Tacoma Narrows Airport",A,,47.2679443359375,-122.578109741211,1
KTKI,"Collin County Regional Airport at Mc Kinney",A,,33.1779441833496,-96.5905303955078,1
KTLH,"TALLAHASSEE RGNL, TALLAHASSEE USA",A,,30.39652778,-84.35033333,1
KTMA,"Henry Tift Myers Airport",A,,31.4289817810059,-83.4885482788086,1
KTMB,"KENDALL TAMIAMI EXECUTIVE, KENDALL-TAMIAMI USA",A,,25.64756372,-80.43322461,1
KTMK,"Tillamook Airport",A,,45.4182434082031,-123.814384460449,1
KTNT,"DADE COLLIER TRAINING AND TRANSITION, MIAMI USA",A,,25.86180556,-80.897,1
KTNX,"TONOPAH TEST RANGE, TONOPAH USA",A,,37.79465972,-116.7786747,1
KTOA,"Zamperini Field Airport",A,,33.8033905029297,-118.33960723877,1
KTOC,"Toccoa RG Letourneau Field Airport",A,,34.5928115844727,-83.2963714599609,1
KTOI,"TROY MUNI AIRPORT AT N. KENNETH CAMPBELL F",A,,31.86,-86.01388889,0
KTOL,Toledo,A,,41.5868072509766,-83.8078308105469,1
KTOP,"Philip Billard Muni",A,,39.0686569213867,-95.6224822998047,1
KTPA,"TAMPA INTERNATIONAL, TAMPA USA",A,,27.97547222,-82.53325,1
KTPL,"Draughon Miller Central Texas Rgnl",A,,31.1525001525879,-97.4077758789062,1
KTRI,"Tri-Cities Regional Airport",A,,36.4752235412598,-82.4074172973633,1
KTRK,"Truckee-Tahoe Airport",A,,39.3200416564941,-120.13956451416,1
KTRM,"Jacqueline Cochran Regional Airport",A,,33.6266670227051,-116.15966796875,1
KTTD,"Portland Troutdale",A,,45.5493698120117,-122.401252746582,1
KTTN,"TRENTON MERCER, TRENTON USA",A,,40.27669111,-74.81346833,1
KTUL,"TULSA INTERNATIONAL, TULSA USA",A,,36.19838889,-95.88811111,1
KTUP,"Tupelo Regional Airport",A,,34.2681007385254,-88.7698974609375,1
KTUS,"TUCSON INTERNATIONAL, TUCSON USA",A,,32.11608333,-110.9410278,1
KTVC,"Cherry Capital Airport",A,,44.7414436340332,-85.5822372436523,1
KTVF,"Thief River Falls",A,,48.0655555725098,-96.1849975585938,1
KTVI,"Thomasville Regional Airport",A,,30.9017925262451,-83.8811264038086,1
KTVL,"Lake Tahoe Airport",A,,38.8938903808594,-119.995277404785,1
KTVX,Kitava,A,,-8.626333333,151.3256667,0
KTWF,"Magic Valley Regional Airport",A,,42.481803894043,-114.487731933594,1
KTXK,"TEXARKANA RGNL WEBB FLD, TEXARKANA USA",A,,33.45372222,-93.99102778,1
KTYR,"TYLER POUNDS RGNL, TYLER USA",A,,32.35413889,-95.40238611,1
KTYS,"MC GHEE TYSON, KNOXVILLE USA",A,,35.81097222,-83.99402778,1
KUBK,Kubkain,A,,-4.311,142.3275,0
KUDD,"Bermuda Dunes Airport",A,,33.7484359741211,-116.274810791016,1
KUDG,"Darlington County Jetport",A,,34.4493827819824,-79.8900604248047,1
KUGN,"WAUKEGAN RGNL, CHICAGO USA",A,,42.42216,-87.86790694,1
KUIN,"Quincy Regional Baldwin Field",A,,39.942699432373,-91.1946029663086,1
KUMP,"Indianapolis Metropolitan Airport",A,,39.9352798461914,-86.0449981689453,1
KUNI,"Ohio University Airport",A,,39.2118911743164,-82.2292556762695,1
